Type,Sample_Wt(g),Sample_ID,Absorbance
O,,MR_USB_052,
D,,MR_USB_052,
O,,MR_USB_053,
D,,MR_USB_053,
O,,MR_USB_054,
D,,MR_USB_054,
O,,MR_USB_055,
D,,MR_USB_055,
O,,MR_USB_056,
D,,MR_USB_056,
O,,MR_USB_057,
D,,MR_USB_057,
O,,MR_USB_058,
D,,MR_USB_058,
O,,MR_USB_059,
D,,MR_USB_059,
O,,MR_USB_060,
D,,MR_USB_060,
O,,MR_USB_061,
D,,MR_USB_061,
O,,MR_USB_062,
D,,MR_USB_062,
O,,MR_USB_063,
D,,MR_USB_063,
O,,MR_USB_064,
D,,MR_USB_064,
O,,MR_USB_065,
D,,MR_USB_065,
O,,MR_USB_066,
D,,MR_USB_066,
O,,MR_USB_067,
D,,MR_USB_067,
O,,MR_USB_068,
D,,MR_USB_068,
O,,MR_USB_069,
D,,MR_USB_069,
O,,MR_USB_070,
D,,MR_USB_070,
O,,MR_USB_071,
D,,MR_USB_071,
O,,MR_USB_072,
D,,MR_USB_072,
O,,MR_USB_073,
D,,MR_USB_073,
O,,MR_USB_074,
D,,MR_USB_074,
O,,MR_USB_075,
D,,MR_USB_075,
O,,MR_USB_076,
D,,MR_USB_076,
O,,MR_USB_077,
D,,MR_USB_077,
O,,MR_USB_078,
D,,MR_USB_078,
O,,MR_USB_079,
D,,MR_USB_079,
O,,MR_USB_080,
D,,MR_USB_080,
O,,MR_USB_081,
D,,MR_USB_081,
O,,MR_USB_082,
D,,MR_USB_082,
O,,MR_USB_083,
D,,MR_USB_083,
O,,MR_USB_084,
D,,MR_USB_084,
O,,MR_USB_085,
D,,MR_USB_085,
O,,MR_USB_086,
D,,MR_USB_086,
O,,MR_USB_087,
D,,MR_USB_087,
O,,MR_USB_088,
D,,MR_USB_088,
O,,MR_USB_089,
D,,MR_USB_089,
O,,MR_USB_090,
D,,MR_USB_090,
O,,MR_USB_091,
D,,MR_USB_091,
O,,MR_USB_092,
D,,MR_USB_092,
O,,MR_USB_093,
D,,MR_USB_093,
O,,MR_USB_094,
D,,MR_USB_094,
O,,MR_USB_095,
D,,MR_USB_095,
O,,MR_USB_096,
D,,MR_USB_096,
O,,MR_USB_097,
D,,MR_USB_097,
O,,MR_USB_098,
D,,MR_USB_098,
O,,MR_USB_099,
D,,MR_USB_099,
O,,MR_USB_100,
D,,MR_USB_100,
O,,MR_USB_101,
D,,MR_USB_101,
O,,MR_USB_102,
D,,MR_USB_102,
O,,MR_USB_103,
D,,MR_USB_103,
O,,MR_USB_104,
D,,MR_USB_104,
O,,MR_USB_105,
D,,MR_USB_105,
O,,MR_USB_106,
D,,MR_USB_106,
O,,MR_USB_107,
D,,MR_USB_107,
O,,MR_USB_108,
D,,MR_USB_108,
O,,MR_USB_109,
D,,MR_USB_109,
O,,MR_USB_110,
D,,MR_USB_110,
O,,MR_USB_111,
D,,MR_USB_111,
O,,MR_USB_112,
D,,MR_USB_112,
O,,MR_USB_113,
D,,MR_USB_113,
O,,MR_USB_114,
D,,MR_USB_114,
O,,MR_USB_115,
D,,MR_USB_115,
O,,MR_USB_116,
D,,MR_USB_116,
O,,MR_USB_117,
D,,MR_USB_117,
O,,MR_USB_118,
D,,MR_USB_118,
O,,MR_USB_119,
D,,MR_USB_119,
O,,MR_USB_120,
D,,MR_USB_120,
O,,MR_USB_121,
D,,MR_USB_121,
O,,MR_USB_122,
D,,MR_USB_122,
O,,MR_USB_123,
D,,MR_USB_123,
O,,MR_USB_124,
D,,MR_USB_124,
O,,MR_USB_125,
D,,MR_USB_125,
O,,MR_USB_126,
D,,MR_USB_126,
O,,MR_USB_127,
D,,MR_USB_127,
O,,MR_USB_128,
D,,MR_USB_128,
O,,MR_USB_129,
D,,MR_USB_129,
O,,MR_USB_130,
D,,MR_USB_130,
O,,MR_USB_131,
D,,MR_USB_131,
O,,MR_USB_132,
D,,MR_USB_132,
O,,MR_USB_133,
D,,MR_USB_133,
O,,MR_USB_134,
D,,MR_USB_134,
O,,MR_USB_135,
D,,MR_USB_135,
O,,MR_USB_136,
D,,MR_USB_136,
O,,MR_USB_137,
D,,MR_USB_137,
O,,MR_USB_138,
D,,MR_USB_138,
O,,MR_USB_139,
D,,MR_USB_139,
O,,MR_USB_140,
D,,MR_USB_140,
O,,MR_USB_141,
D,,MR_USB_141,
O,,MR_USB_142,
D,,MR_USB_142,
O,,MR_USB_143,
D,,MR_USB_143,
O,,MR_USB_144,
D,,MR_USB_144,
O,,MR_USB_145,
D,,MR_USB_145,
O,,MR_USB_146,
D,,MR_USB_146,
O,,MR_USB_147,
D,,MR_USB_147,
O,,MR_USB_148,
D,,MR_USB_148,
O,,MR_USB_149,
D,,MR_USB_149,
O,,MR_USB_150,
D,,MR_USB_150,
O,,MR_USB_151,
D,,MR_USB_151,
O,,MR_USB_152,
D,,MR_USB_152,
O,,MR_USB_153,
D,,MR_USB_153,
O,,MR_USB_154,
D,,MR_USB_154,
O,,MR_USB_155,
D,,MR_USB_155,
O,,MR_USB_156,
D,,MR_USB_156,
O,,MR_USB_157,
D,,MR_USB_157,
O,,MR_USB_158,
D,,MR_USB_158,
O,,MR_USB_159,
D,,MR_USB_159,
O,,MR_USB_160,
D,,MR_USB_160,
O,,MR_USB_161,
D,,MR_USB_161,
O,,MR_USB_162,
D,,MR_USB_162,
O,,MR_USB_163,
D,,MR_USB_163,
O,,MR_USB_164,
D,,MR_USB_164,
O,,MR_USB_165,
D,,MR_USB_165,
O,,MR_USB_166,
D,,MR_USB_166,
O,,MR_USB_167,
D,,MR_USB_167,
O,,MR_USB_168,
D,,MR_USB_168,
O,,MR_USB_169,
D,,MR_USB_169,
O,,MR_USB_170,
D,,MR_USB_170,
O,,MR_USB_171,
D,,MR_USB_171,
O,,MR_USB_172,
D,,MR_USB_172,
O,,MR_USB_173,
D,,MR_USB_173,
O,,MR_USB_174,
D,,MR_USB_174,
O,,MR_USB_175,
D,,MR_USB_175,
O,,MR_USB_176,
D,,MR_USB_176,
O,,MR_USB_177,
D,,MR_USB_177,
O,,MR_USB_178,
D,,MR_USB_178,
O,,MR_USB_179,
D,,MR_USB_179,
O,,MR_USB_180,
D,,MR_USB_180,
O,,MR_USB_181,
D,,MR_USB_181,
O,,MR_USB_182,
D,,MR_USB_182,
O,,MR_USB_183,
D,,MR_USB_183,
O,,MR_USB_184,
D,,MR_USB_184,
O,,MR_USB_185,
D,,MR_USB_185,
O,,MR_USB_186,
D,,MR_USB_186,
O,,MR_USB_187,
D,,MR_USB_187,
O,,MR_USB_188,
D,,MR_USB_188,
O,,MR_USB_189,
D,,MR_USB_189,
O,,MR_USB_190,
D,,MR_USB_190,
O,,MR_USB_191,
D,,MR_USB_191,
O,,MR_USB_192,
D,,MR_USB_192,
O,,MR_USB_193,
D,,MR_USB_193,
O,,MR_USB_194,
D,,MR_USB_194,
O,,MR_USB_195,
D,,MR_USB_195,
O,,MR_USB_196,
D,,MR_USB_196,
O,,MR_USB_197,
D,,MR_USB_197,
O,,MR_USB_198,
D,,MR_USB_198,
O,,MR_USB_199,
D,,MR_USB_199,
O,,MR_USB_200,
D,,MR_USB_200,
