Type,Sample_Wt(g),Sample_ID,Absorbance
D,,MR_USB_050,17
O,,MR_USB_051,17
D,,MR_USB_051,17
O,,MR_USB_052,17
D,,MR_USB_052,17
O,,MR_USB_053,17
D,,MR_USB_053,17
O,,MR_USB_054,17
D,,MR_USB_054,17
O,,MR_USB_055,17
D,,MR_USB_055,17
O,,MR_USB_056,17
D,,MR_USB_056,17
O,,MR_USB_057,17
D,,MR_USB_057,17
O,,MR_USB_058,17
D,,MR_USB_058,17
O,,MR_USB_059,17
D,,MR_USB_059,17
O,,MR_USB_060,17
D,,MR_USB_060,17
O,,MR_USB_061,17
D,,MR_USB_061,17
O,,MR_USB_062,17
D,,MR_USB_062,17
O,,MR_USB_063,17
D,,MR_USB_063,17
O,,MR_USB_064,17
D,,MR_USB_064,17
O,,MR_USB_065,17
D,,MR_USB_065,17
O,,MR_USB_066,17
D,,MR_USB_066,17
O,,MR_USB_067,17
D,,MR_USB_067,17
O,,MR_USB_068,17
D,,MR_USB_068,17
O,,MR_USB_069,17
D,,MR_USB_069,17
O,,MR_USB_070,17
D,,MR_USB_070,17
O,,MR_USB_071,17
D,,MR_USB_071,17
O,,MR_USB_072,17
D,,MR_USB_072,17
O,,MR_USB_073,17
D,,MR_USB_073,17
O,,MR_USB_074,17
D,,MR_USB_074,17
O,,MR_USB_075,17
D,,MR_USB_075,17
O,,MR_USB_076,17
D,,MR_USB_076,17
O,,MR_USB_077,17
D,,MR_USB_077,17
O,,MR_USB_078,17
D,,MR_USB_078,17
O,,MR_USB_079,17
D,,MR_USB_079,17
O,,MR_USB_080,17
D,,MR_USB_080,17
O,,MR_USB_081,17
D,,MR_USB_081,17
O,,MR_USB_082,17
D,,MR_USB_082,17
O,,MR_USB_083,17
D,,MR_USB_083,17
O,,MR_USB_084,17
D,,MR_USB_084,17
O,,MR_USB_085,17
D,,MR_USB_085,17
O,,MR_USB_086,17
D,,MR_USB_086,17
O,,MR_USB_087,17
D,,MR_USB_087,17
O,,MR_USB_088,17
D,,MR_USB_088,17
O,,MR_USB_089,17
D,,MR_USB_089,17
O,,MR_USB_090,17
D,,MR_USB_090,17
O,,MR_USB_091,17
D,,MR_USB_091,17
O,,MR_USB_092,17
D,,MR_USB_092,17
O,,MR_USB_093,17
D,,MR_USB_093,17
O,,MR_USB_094,17
D,,MR_USB_094,17
O,,MR_USB_095,17
D,,MR_USB_095,17
O,,MR_USB_096,17
D,,MR_USB_096,17
O,,MR_USB_097,17
D,,MR_USB_097,17
O,,MR_USB_098,17
D,,MR_USB_098,17
O,,MR_USB_099,17
D,,MR_USB_099,17
O,,MR_USB_100,17
D,,MR_USB_100,17
O,,MR_USB_101,17
D,,MR_USB_101,17
O,,MR_USB_102,17
D,,MR_USB_102,17
O,,MR_USB_103,17
D,,MR_USB_103,17
O,,MR_USB_104,17
D,,MR_USB_104,17
O,,MR_USB_105,17
D,,MR_USB_105,17
O,,MR_USB_106,17
D,,MR_USB_106,17
O,,MR_USB_107,17
D,,MR_USB_107,17
O,,MR_USB_108,17
D,,MR_USB_108,17
O,,MR_USB_109,17
D,,MR_USB_109,17
O,,MR_USB_110,17
D,,MR_USB_110,17
O,,MR_USB_111,17
D,,MR_USB_111,17
O,,MR_USB_112,17
D,,MR_USB_112,17
O,,MR_USB_113,17
D,,MR_USB_113,17
O,,MR_USB_114,17
D,,MR_USB_114,17
O,,MR_USB_115,17
D,,MR_USB_115,17
O,,MR_USB_116,17
D,,MR_USB_116,17
O,,MR_USB_117,17
D,,MR_USB_117,17
O,,MR_USB_118,17
D,,MR_USB_118,17
O,,MR_USB_119,17
D,,MR_USB_119,17
O,,MR_USB_120,17
D,,MR_USB_120,17
O,,MR_USB_121,17
D,,MR_USB_121,17
O,,MR_USB_122,17
D,,MR_USB_122,17
O,,MR_USB_123,17
D,,MR_USB_123,17
O,,MR_USB_124,17
D,,MR_USB_124,17
O,,MR_USB_125,17
D,,MR_USB_125,17
O,,MR_USB_126,17
D,,MR_USB_126,17
O,,MR_USB_127,17
D,,MR_USB_127,17
O,,MR_USB_128,17
D,,MR_USB_128,17
O,,MR_USB_129,17
D,,MR_USB_129,17
O,,MR_USB_130,17
D,,MR_USB_130,17
O,,MR_USB_131,17
D,,MR_USB_131,17
O,,MR_USB_132,17
D,,MR_USB_132,17
O,,MR_USB_133,17
D,,MR_USB_133,17
O,,MR_USB_134,17
D,,MR_USB_134,17
O,,MR_USB_135,17
D,,MR_USB_135,17
O,,MR_USB_136,17
D,,MR_USB_136,17
O,,MR_USB_137,17
D,,MR_USB_137,17
O,,MR_USB_138,17
D,,MR_USB_138,17
O,,MR_USB_139,17
D,,MR_USB_139,17
O,,MR_USB_140,17
D,,MR_USB_140,17
O,,MR_USB_141,17
D,,MR_USB_141,17
O,,MR_USB_142,17
D,,MR_USB_142,17
O,,MR_USB_143,17
D,,MR_USB_143,17
O,,MR_USB_144,17
D,,MR_USB_144,17
O,,MR_USB_145,17
D,,MR_USB_145,17
O,,MR_USB_146,17
D,,MR_USB_146,17
O,,MR_USB_147,17
D,,MR_USB_147,17
O,,MR_USB_148,17
D,,MR_USB_148,17
O,,MR_USB_149,17
D,,MR_USB_149,17
O,,MR_USB_150,17
D,,MR_USB_150,17
O,,MR_USB_151,17
D,,MR_USB_151,17
O,,MR_USB_152,17
D,,MR_USB_152,17
O,,MR_USB_153,17
D,,MR_USB_153,17
O,,MR_USB_154,17
D,,MR_USB_154,17
O,,MR_USB_155,17
D,,MR_USB_155,17
O,,MR_USB_156,17
D,,MR_USB_156,17
O,,MR_USB_157,17
D,,MR_USB_157,17
O,,MR_USB_158,17
D,,MR_USB_158,17
O,,MR_USB_159,17
D,,MR_USB_159,17
O,,MR_USB_160,17
D,,MR_USB_160,17
O,,MR_USB_161,17
D,,MR_USB_161,17
O,,MR_USB_162,17
D,,MR_USB_162,17
O,,MR_USB_163,17
D,,MR_USB_163,17
O,,MR_USB_164,17
D,,MR_USB_164,17
O,,MR_USB_165,17
D,,MR_USB_165,17
O,,MR_USB_166,17
D,,MR_USB_166,17
O,,MR_USB_167,17
D,,MR_USB_167,17
O,,MR_USB_168,17
D,,MR_USB_168,17
O,,MR_USB_169,17
D,,MR_USB_169,17
O,,MR_USB_170,17
D,,MR_USB_170,17
O,,MR_USB_171,17
D,,MR_USB_171,17
O,,MR_USB_172,17
D,,MR_USB_172,17
O,,MR_USB_173,17
D,,MR_USB_173,17
O,,MR_USB_174,17
D,,MR_USB_174,17
O,,MR_USB_175,17
D,,MR_USB_175,17
O,,MR_USB_176,17
D,,MR_USB_176,17
O,,MR_USB_177,17
D,,MR_USB_177,17
O,,MR_USB_178,17
D,,MR_USB_178,17
O,,MR_USB_179,17
D,,MR_USB_179,17
O,,MR_USB_180,17
D,,MR_USB_180,17
O,,MR_USB_181,17
D,,MR_USB_181,17
O,,MR_USB_182,17
D,,MR_USB_182,17
O,,MR_USB_183,17
D,,MR_USB_183,17
O,,MR_USB_184,17
D,,MR_USB_184,17
O,,MR_USB_185,17
D,,MR_USB_185,17
O,,MR_USB_186,17
D,,MR_USB_186,17
O,,MR_USB_187,17
D,,MR_USB_187,17
O,,MR_USB_188,17
D,,MR_USB_188,17
O,,MR_USB_189,17
D,,MR_USB_189,17
O,,MR_USB_190,17
D,,MR_USB_190,17
O,,MR_USB_191,17
D,,MR_USB_191,17
O,,MR_USB_192,17
D,,MR_USB_192,17
O,,MR_USB_193,17
D,,MR_USB_193,17
O,,MR_USB_194,17
D,,MR_USB_194,17
O,,MR_USB_195,17
D,,MR_USB_195,17
O,,MR_USB_196,17
D,,MR_USB_196,17
O,,MR_USB_197,17
D,,MR_USB_197,17
O,,MR_USB_198,17
D,,MR_USB_198,17
O,,MR_USB_199,17
D,,MR_USB_199,17
O,,MR_USB_200,17
D,,MR_USB_200,17
