Type,Sample_Wt(g),Sample_ID,Absorbance
D,,RV_CTS_045,1790
O,,RV_CTS_046,1810
D,,RV_CTS_046,1830
O,,RV_CTS_047,1850
D,,RV_CTS_047,1870
O,,RV_CTS_048,1890
D,,RV_CTS_048,1910
O,,RV_CTS_049,1930
D,,RV_CTS_049,1950
O,,RV_CTS_050,1970
D,,RV_CTS_050,1990
O,,RV_CTS_051,2010
D,,RV_CTS_051,2030
O,,RV_CTS_052,2050
D,,RV_CTS_052,2070
O,,RV_CTS_053,2090
D,,RV_CTS_053,2110
O,,RV_CTS_054,2130
D,,RV_CTS_054,2150
O,,RV_CTS_055,2170
D,,RV_CTS_055,2190
O,,RV_CTS_056,2210
D,,RV_CTS_056,2230
O,,RV_CTS_057,2250
D,,RV_CTS_057,2270
O,,RV_CTS_058,2290
D,,RV_CTS_058,2310
O,,RV_CTS_059,2330
D,,RV_CTS_059,2350
O,,RV_CTS_060,2370
D,,RV_CTS_060,2390
O,,RV_CTS_061,2410
D,,RV_CTS_061,2430
O,,RV_CTS_062,2450
D,,RV_CTS_062,2470
O,,RV_CTS_063,2490
D,,RV_CTS_063,2510
O,,RV_CTS_064,2530
D,,RV_CTS_064,2550
O,,RV_CTS_065,2570
D,,RV_CTS_065,2590
O,,RV_CTS_066,2610
D,,RV_CTS_066,2630
O,,RV_CTS_067,2650
D,,RV_CTS_067,2670
O,,RV_CTS_068,2690
D,,RV_CTS_068,2710
O,,RV_CTS_069,2730
D,,RV_CTS_069,2750
O,,RV_CTS_070,2770
D,,RV_CTS_070,2790
O,,RV_CTS_071,2810
D,,RV_CTS_071,2830
O,,RV_CTS_072,2850
D,,RV_CTS_072,2870
O,,RV_CTS_073,2890
D,,RV_CTS_073,2910
O,,RV_CTS_074,2930
D,,RV_CTS_074,2950
O,,RV_CTS_075,2970
D,,RV_CTS_075,2990
O,,RV_CTS_076,3010
D,,RV_CTS_076,3030
O,,RV_CTS_077,3050
D,,RV_CTS_077,3070
O,,RV_CTS_078,3090
D,,RV_CTS_078,3110
O,,RV_CTS_079,3130
D,,RV_CTS_079,3150
O,,RV_CTS_080,3170
D,,RV_CTS_080,3190
O,,RV_CTS_081,3210
D,,RV_CTS_081,3230
O,,RV_CTS_082,3250
D,,RV_CTS_082,3270
O,,RV_CTS_083,3290
D,,RV_CTS_083,3310
O,,RV_CTS_084,3330
D,,RV_CTS_084,3350
O,,RV_CTS_085,3370
D,,RV_CTS_085,3390
O,,RV_CTS_086,3410
D,,RV_CTS_086,3430
O,,RV_CTS_087,3450
D,,RV_CTS_087,3470
O,,RV_CTS_088,3490
D,,RV_CTS_088,3510
O,,RV_CTS_089,3530
D,,RV_CTS_089,3550
O,,RV_CTS_090,3570
D,,RV_CTS_090,3590
O,,RV_CTS_091,3610
D,,RV_CTS_091,3630
O,,RV_CTS_092,3650
D,,RV_CTS_092,3670
O,,RV_CTS_093,3690
D,,RV_CTS_093,3710
O,,RV_CTS_094,3730
D,,RV_CTS_094,3750
O,,RV_CTS_095,3770
D,,RV_CTS_095,3790
O,,RV_CTS_096,3810
D,,RV_CTS_096,3830
O,,RV_CTS_097,3850
D,,RV_CTS_097,3870
O,,RV_CTS_098,3890
D,,RV_CTS_098,3910
O,,RV_CTS_099,3930
D,,RV_CTS_099,3950
O,,RV_CTS_100,3970
D,,RV_CTS_100,3990
O,,RV_CTS_101,4010
D,,RV_CTS_101,4030
O,,RV_CTS_102,4050
D,,RV_CTS_102,4070
O,,RV_CTS_103,4090
D,,RV_CTS_103,4110
O,,RV_CTS_104,4130
D,,RV_CTS_104,4150
O,,RV_CTS_105,4170
D,,RV_CTS_105,4190
O,,RV_CTS_106,4210
D,,RV_CTS_106,4230
O,,RV_CTS_107,4250
D,,RV_CTS_107,4270
O,,RV_CTS_108,4290
D,,RV_CTS_108,4310
O,,RV_CTS_109,4330
D,,RV_CTS_109,4350
O,,RV_CTS_110,4370
D,,RV_CTS_110,4390
O,,RV_CTS_111,4410
D,,RV_CTS_111,4430
O,,RV_CTS_112,4450
D,,RV_CTS_112,4470
O,,RV_CTS_113,4490
D,,RV_CTS_113,4510
O,,RV_CTS_114,4530
D,,RV_CTS_114,4550
O,,RV_CTS_115,4570
D,,RV_CTS_115,4590
O,,RV_CTS_116,4610
D,,RV_CTS_116,4630
O,,RV_CTS_117,4650
D,,RV_CTS_117,4670
O,,RV_CTS_118,4690
D,,RV_CTS_118,4710
O,,RV_CTS_119,4730
D,,RV_CTS_119,4750
O,,RV_CTS_120,4770
D,,RV_CTS_120,4790
O,,RV_CTS_121,4810
D,,RV_CTS_121,4830
O,,RV_CTS_122,4850
D,,RV_CTS_122,4870
O,,RV_CTS_123,4890
D,,RV_CTS_123,4910
O,,RV_CTS_124,4930
D,,RV_CTS_124,4950
O,,RV_CTS_125,4970
D,,RV_CTS_125,4990
O,,RV_CTS_126,5010
D,,RV_CTS_126,5030
O,,RV_CTS_127,5050
D,,RV_CTS_127,5070
O,,RV_CTS_128,5090
D,,RV_CTS_128,5110
O,,RV_CTS_129,5130
D,,RV_CTS_129,5150
O,,RV_CTS_130,5170
D,,RV_CTS_130,5190
O,,RV_CTS_131,5210
D,,RV_CTS_131,5230
O,,RV_CTS_132,5250
D,,RV_CTS_132,5270
O,,RV_CTS_133,5290
D,,RV_CTS_133,5310
O,,RV_CTS_134,5330
D,,RV_CTS_134,5350
O,,RV_CTS_135,5370
D,,RV_CTS_135,5390
O,,RV_CTS_136,5410
D,,RV_CTS_136,5430
O,,RV_CTS_137,5450
D,,RV_CTS_137,5470
O,,RV_CTS_138,5490
D,,RV_CTS_138,5510
O,,RV_CTS_139,5530
D,,RV_CTS_139,5550
O,,RV_CTS_140,5570
D,,RV_CTS_140,5590
O,,RV_CTS_141,5610
D,,RV_CTS_141,5630
O,,RV_CTS_142,5650
D,,RV_CTS_142,5670
O,,RV_CTS_143,5690
D,,RV_CTS_143,5710
O,,RV_CTS_144,5730
D,,RV_CTS_144,5750
O,,RV_CTS_145,5770
D,,RV_CTS_145,5790
O,,RV_CTS_146,5810
D,,RV_CTS_146,5830
O,,RV_CTS_147,5850
D,,RV_CTS_147,5870
O,,RV_CTS_148,5890
D,,RV_CTS_148,5910
O,,RV_CTS_149,5930
D,,RV_CTS_149,5950
O,,RV_CTS_150,5970
D,,RV_CTS_150,5990
O,,RV_CTS_151,6010
D,,RV_CTS_151,6030
O,,RV_CTS_152,6050
D,,RV_CTS_152,6070
O,,RV_CTS_153,6090
D,,RV_CTS_153,6110
O,,RV_CTS_154,6130
D,,RV_CTS_154,6150
O,,RV_CTS_155,6170
D,,RV_CTS_155,6190
O,,RV_CTS_156,6210
D,,RV_CTS_156,6230
O,,RV_CTS_157,6250
D,,RV_CTS_157,6270
O,,RV_CTS_158,6290
D,,RV_CTS_158,6310
O,,RV_CTS_159,6330
D,,RV_CTS_159,6350
O,,RV_CTS_160,6370
D,,RV_CTS_160,6390
O,,RV_CTS_161,6410
D,,RV_CTS_161,6430
O,,RV_CTS_162,6450
D,,RV_CTS_162,6470
O,,RV_CTS_163,6490
D,,RV_CTS_163,6510
O,,RV_CTS_164,6530
D,,RV_CTS_164,6550
O,,RV_CTS_165,6570
D,,RV_CTS_165,6590
O,,RV_CTS_166,6610
D,,RV_CTS_166,6630
O,,RV_CTS_167,6650
D,,RV_CTS_167,6670
O,,RV_CTS_168,6690
D,,RV_CTS_168,6710
O,,RV_CTS_169,6730
D,,RV_CTS_169,6750
O,,RV_CTS_170,6770
D,,RV_CTS_170,6790
O,,RV_CTS_171,6810
D,,RV_CTS_171,6830
O,,RV_CTS_172,6850
D,,RV_CTS_172,6870
O,,RV_CTS_173,6890
D,,RV_CTS_173,6910
O,,RV_CTS_174,6930
D,,RV_CTS_174,6950
O,,RV_CTS_175,6970
D,,RV_CTS_175,6990
O,,RV_CTS_176,7010
D,,RV_CTS_176,7030
O,,RV_CTS_177,7050
D,,RV_CTS_177,7070
O,,RV_CTS_178,7090
D,,RV_CTS_178,7110
O,,RV_CTS_179,7130
D,,RV_CTS_179,7150
O,,RV_CTS_180,7170
D,,RV_CTS_180,7190
O,,RV_CTS_181,7210
D,,RV_CTS_181,7230
O,,RV_CTS_182,7250
D,,RV_CTS_182,7270
O,,RV_CTS_183,7290
D,,RV_CTS_183,7310
O,,RV_CTS_184,7330
D,,RV_CTS_184,7350
O,,RV_CTS_185,7370
D,,RV_CTS_185,7390
O,,RV_CTS_186,7410
D,,RV_CTS_186,7430
O,,RV_CTS_187,7450
D,,RV_CTS_187,7470
O,,RV_CTS_188,7490
D,,RV_CTS_188,7510
O,,RV_CTS_189,7530
D,,RV_CTS_189,7550
O,,RV_CTS_190,7570
D,,RV_CTS_190,7590
O,,RV_CTS_191,7610
D,,RV_CTS_191,7630
O,,RV_CTS_192,7650
D,,RV_CTS_192,7670
O,,RV_CTS_193,7690
D,,RV_CTS_193,7710
O,,RV_CTS_194,7730
D,,RV_CTS_194,7750
O,,RV_CTS_195,7770
D,,RV_CTS_195,7790
O,,RV_CTS_196,7810
D,,RV_CTS_196,7830
O,,RV_CTS_197,7850
D,,RV_CTS_197,7870
O,,RV_CTS_198,7890
D,,RV_CTS_198,7910
O,,RV_CTS_199,7930
D,,RV_CTS_199,7950
O,,RV_CTS_200,7970
D,,RV_CTS_200,7990
O,,RV_CTS_201,8010
D,,RV_CTS_201,8030
O,,RV_CTS_202,8050
D,,RV_CTS_202,8070
O,,RV_CTS_203,8090
D,,RV_CTS_203,8110
O,,RV_CTS_204,8130
D,,RV_CTS_204,8150
O,,RV_CTS_205,8170
D,,RV_CTS_205,8190
O,,RV_CTS_206,8210
D,,RV_CTS_206,8230
O,,RV_CTS_207,8250
D,,RV_CTS_207,8270
O,,RV_CTS_208,8290
D,,RV_CTS_208,8310
O,,RV_CTS_209,8330
D,,RV_CTS_209,8350
O,,RV_CTS_210,8370
D,,RV_CTS_210,8390
O,,RV_CTS_211,8410
D,,RV_CTS_211,8430
O,,RV_CTS_212,8450
D,,RV_CTS_212,8470
O,,RV_CTS_213,8490
D,,RV_CTS_213,8510
O,,RV_CTS_214,8530
D,,RV_CTS_214,8550
O,,RV_CTS_215,8570
D,,RV_CTS_215,8590
O,,RV_CTS_216,8610
D,,RV_CTS_216,8630
O,,RV_CTS_217,8650
D,,RV_CTS_217,8670
O,,RV_CTS_218,8690
D,,RV_CTS_218,8710
O,,RV_CTS_219,8730
D,,RV_CTS_219,8750
O,,RV_CTS_220,8770
D,,RV_CTS_220,8790
O,,RV_CTS_221,8810
D,,RV_CTS_221,8830
O,,RV_CTS_222,8850
D,,RV_CTS_222,8870
O,,RV_CTS_223,8890
D,,RV_CTS_223,8910
O,,RV_CTS_224,8930
D,,RV_CTS_224,8950
O,,RV_CTS_225,8970
D,,RV_CTS_225,8990
O,,RV_CTS_226,9010
D,,RV_CTS_226,9030
O,,RV_CTS_227,9050
D,,RV_CTS_227,9070
O,,RV_CTS_228,9090
D,,RV_CTS_228,9110
O,,RV_CTS_229,9130
D,,RV_CTS_229,9150
O,,RV_CTS_230,9170
D,,RV_CTS_230,9190
O,,RV_CTS_231,9210
D,,RV_CTS_231,9230
O,,RV_CTS_232,9250
D,,RV_CTS_232,9270
O,,RV_CTS_233,9290
D,,RV_CTS_233,9310
O,,RV_CTS_234,9330
D,,RV_CTS_234,9350
O,,RV_CTS_235,9370
D,,RV_CTS_235,9390
O,,RV_CTS_236,9410
D,,RV_CTS_236,9430
O,,RV_CTS_237,9450
D,,RV_CTS_237,9470
O,,RV_CTS_238,9490
D,,RV_CTS_238,9510
O,,RV_CTS_239,9530
D,,RV_CTS_239,9550
O,,RV_CTS_240,9570
D,,RV_CTS_240,9590
O,,RV_CTS_241,9610
D,,RV_CTS_241,9630
O,,RV_CTS_242,9650
D,,RV_CTS_242,9670
O,,RV_CTS_243,9690
D,,RV_CTS_243,9710
O,,RV_CTS_244,9730
D,,RV_CTS_244,9750
O,,RV_CTS_245,9770
D,,RV_CTS_245,9790
O,,RV_CTS_246,9810
D,,RV_CTS_246,9830
O,,RV_CTS_247,9850
D,,RV_CTS_247,9870
O,,RV_CTS_248,9890
D,,RV_CTS_248,9910
O,,RV_CTS_249,9930
D,,RV_CTS_249,9950
O,,RV_CTS_250,9970
D,,RV_CTS_250,9990
O,,RV_CTS_251,10010
D,,RV_CTS_251,10030
O,,RV_CTS_252,10050
D,,RV_CTS_252,10070
O,,RV_CTS_253,10090
D,,RV_CTS_253,10110
O,,RV_CTS_254,10130
D,,RV_CTS_254,10150
O,,RV_CTS_255,10170
D,,RV_CTS_255,10190
O,,RV_CTS_256,10210
D,,RV_CTS_256,10230
O,,RV_CTS_257,10250
D,,RV_CTS_257,10270
O,,RV_CTS_258,10290
D,,RV_CTS_258,10310
O,,RV_CTS_259,10330
D,,RV_CTS_259,10350
O,,RV_CTS_260,10370
D,,RV_CTS_260,10390
O,,RV_CTS_261,10410
D,,RV_CTS_261,10430
O,,RV_CTS_262,10450
D,,RV_CTS_262,10470
O,,RV_CTS_263,10490
D,,RV_CTS_263,10510
O,,RV_CTS_264,10530
D,,RV_CTS_264,10550
O,,RV_CTS_265,10570
D,,RV_CTS_265,10590
O,,RV_CTS_266,10610
D,,RV_CTS_266,10630
O,,RV_CTS_267,10650
D,,RV_CTS_267,10670
O,,RV_CTS_268,10690
D,,RV_CTS_268,10710
O,,RV_CTS_269,10730
D,,RV_CTS_269,10750
O,,RV_CTS_270,10770
D,,RV_CTS_270,10790
O,,RV_CTS_271,10810
D,,RV_CTS_271,10830
O,,RV_CTS_272,10850
D,,RV_CTS_272,10870
O,,RV_CTS_273,10890
D,,RV_CTS_273,10910
O,,RV_CTS_274,10930
D,,RV_CTS_274,10950
O,,RV_CTS_275,10970
D,,RV_CTS_275,10990
O,,RV_CTS_276,11010
D,,RV_CTS_276,11030
O,,RV_CTS_277,11050
D,,RV_CTS_277,11070
O,,RV_CTS_278,11090
D,,RV_CTS_278,11110
O,,RV_CTS_279,11130
D,,RV_CTS_279,11150
O,,RV_CTS_280,11170
D,,RV_CTS_280,11190
O,,RV_CTS_281,11210
D,,RV_CTS_281,11230
O,,RV_CTS_282,11250
D,,RV_CTS_282,11270
O,,RV_CTS_283,11290
D,,RV_CTS_283,11310
O,,RV_CTS_284,11330
D,,RV_CTS_284,11350
O,,RV_CTS_285,11370
D,,RV_CTS_285,11390
O,,RV_CTS_286,11410
D,,RV_CTS_286,11430
O,,RV_CTS_287,11450
D,,RV_CTS_287,11470
O,,RV_CTS_288,11490
D,,RV_CTS_288,11510
O,,RV_CTS_289,11530
D,,RV_CTS_289,11550
O,,RV_CTS_290,11570
D,,RV_CTS_290,11590
O,,RV_CTS_291,11610
D,,RV_CTS_291,11630
O,,RV_CTS_292,11650
D,,RV_CTS_292,11670
O,,RV_CTS_293,11690
D,,RV_CTS_293,11710
O,,RV_CTS_294,11730
D,,RV_CTS_294,11750
O,,RV_CTS_295,11770
D,,RV_CTS_295,11790
O,,RV_CTS_296,11810
D,,RV_CTS_296,11830
O,,RV_CTS_297,11850
D,,RV_CTS_297,11870
O,,RV_CTS_298,11890
D,,RV_CTS_298,11910
O,,RV_CTS_299,11930
D,,RV_CTS_299,11950
O,,RV_CTS_300,11970
D,,RV_CTS_300,11990
